listingAddress/full,listingAddress/street,listingStatus,homeStatus,bedrooms,livingArea,price,listingPrice/amount,daysOnZillow,propertyUrl,hdpUrl,lastSoldPrice
"2625 Rolling Ridge Dr, Hickory, NC 28602",2625 Rolling Ridge Dr,forRent,,4,3747,,3000,19,https://www.zillow.com/homedetails/2625-Rolling-Ridge-Dr-Hickory-NC-28602/71554898_zpid/,,447000
"142 Weathering Dr, Austin, AR 72007",142 Weathering Dr,forRent,,3,1212,,1295,71,https://www.zillow.com/homedetails/142-Weathering-Dr-Austin-AR-72007/99433960_zpid/,,140000
"2130 10th St SE, Hickory, NC 28602",2130 10th St SE,forRent,,4,2174,,2250,30,https://www.zillow.com/homedetails/2130-10th-St-SE-Hickory-NC-28602/463122074_zpid/,,
"5944 Bakers Point, Hickory, NC 28602",5944 Bakers Point,forRent,,5,3953,,3600,19,https://www.zillow.com/homedetails/5944-Bakers-Point-Hickory-NC-28602/98192272_zpid/,,90000
"1411 Mammoth Rd, Hickory, NC 28602",1411 Mammoth Rd,forRent,,5,2368,,2255,4,https://www.zillow.com/homedetails/1411-Mammoth-Rd-Hickory-NC-28602/463736170_zpid/,,292400
"1423 Mammoth Rd, Hickory, NC 28602",1423 Mammoth Rd,forRent,,4,1927,,2195,55,https://www.zillow.com/homedetails/1423-Mammoth-Rd-Hickory-NC-28602/461722831_zpid/,,
"512 12th Ave NE, Hickory, NC 28601",512 12th Ave NE,forRent,,3,1334,,1595,55,https://www.zillow.com/homedetails/512-12th-Ave-NE-Hickory-NC-28601/463832995_zpid/,,
"667 13th Avenue Dr NE, Hickory, NC 28601",667 13th Avenue Dr NE,forRent,,4,2174,,2345,54,https://www.zillow.com/homedetails/667-13th-Avenue-Dr-NE-Hickory-NC-28601/461540370_zpid/,,
"765 8th Avenue Dr SE, Hickory, NC 28602",765 8th Avenue Dr SE,forRent,,3,1463,,1750,76,https://www.zillow.com/homedetails/765-8th-Avenue-Dr-SE-Hickory-NC-28602/71963561_zpid/,,110000
"3315 23rd St NE, Hickory, NC 28601",3315 23rd St NE,forRent,,3,1369,,1995,3,https://www.zillow.com/homedetails/3315-23rd-St-NE-Hickory-NC-28601/71909821_zpid/,,145000
"2035 2nd St NW, Hickory, NC 28601",2035 2nd St NW,forRent,,4,2958,,3400,19,https://www.zillow.com/homedetails/2035-2nd-St-NW-Hickory-NC-28601/71547887_zpid/,,525000
"15 Harvest Ridge Dr, Hickory, NC 28601",15 Harvest Ridge Dr,forRent,,4,2000,,2200,7,https://www.zillow.com/homedetails/15-Harvest-Ridge-Dr-Hickory-NC-28601/2063037302_zpid/,,220990
"755 2nd Ave SW, Hickory, NC 28602",755 2nd Ave SW,forRent,,6,2779,,3650,60,https://www.zillow.com/homedetails/755-2nd-Ave-SW-Hickory-NC-28602/71962373_zpid/,,200000
"1936 Eigth St, Hickory, NC 28602",1936 Eigth St,forRent,,3,1695,,1750,74,https://www.zillow.com/homedetails/1936-Eigth-St-Hickory-NC-28602/2052991619_zpid/,,
"736 12th Ave NW, Hickory, NC 28601",736 12th Ave NW,forRent,,3,1852,,1900,6,https://www.zillow.com/homedetails/736-12th-Ave-NW-Hickory-NC-28601/71948672_zpid/,,
"1406 Mammoth Rd, Hickory, NC 28602",1406 Mammoth Rd,forRent,,3,1749,,2025,4,https://www.zillow.com/homedetails/1406-Mammoth-Rd-Hickory-NC-28602/460650036_zpid/,,258000
"5694 Claridge Dr, Hickory, NC 28602",5694 Claridge Dr,forRent,,3,2200,,2150,107,https://www.zillow.com/homedetails/5694-Claridge-Dr-Hickory-NC-28602/71906250_zpid/,,113500
"1330 37th Avenue Ln NE, Hickory, NC 28601",1330 37th Avenue Ln NE,forRent,,5,2368,,2700,33,https://www.zillow.com/homedetails/1330-37th-Avenue-Ln-NE-Hickory-NC-28601/452771842_zpid/,,330000
"1928 36th Ave NE, Hickory, NC 28601",1928 36th Ave NE,forRent,,3,,,2000,33,https://www.zillow.com/homedetails/1928-36th-Ave-NE-Hickory-NC-28601/71548772_zpid/,,206146
"422 Janie Cir, Hickory, NC 28601",422 Janie Cir,forRent,,4,2800,,2500,6,https://www.zillow.com/homedetails/422-Janie-Cir-Hickory-NC-28601/460859494_zpid/,,
"1181 Courtney Dr, Hickory, NC 28602",1181 Courtney Dr,forRent,,4,993,,1950,3,https://www.zillow.com/homedetails/1181-Courtney-Dr-Hickory-NC-28602/71914325_zpid/,,115000
"106 10th Ave SE, Hickory, NC 28602",106 10th Ave SE,forRent,,3,1333,,1595,82,https://www.zillow.com/homedetails/106-10th-Ave-SE-Hickory-NC-28602/463282226_zpid/,,
"104 10th Ave SE, Hickory, NC 28602",104 10th Ave SE,forRent,,3,1333,,1595,89,https://www.zillow.com/homedetails/104-10th-Ave-SE-Hickory-NC-28602/71959215_zpid/,,420000
"2110 24th St NE, Hickory, NC 28601",2110 24th St NE,forRent,,3,1248,,1700,87,https://www.zillow.com/homedetails/2110-24th-St-NE-Hickory-NC-28601/71911952_zpid/,,100000
"502 12th Ave NE, Hickory, NC 28601",502 12th Ave NE,forRent,,3,1334,,1595,11,https://www.zillow.com/homedetails/502-12th-Ave-NE-Hickory-NC-28601/463061458_zpid/,,
"106 Jo Park Ln, Maumelle, AR 72113",106 Jo Park Ln,forRent,,4,1640,,2000,31,https://www.zillow.com/homedetails/106-Jo-Park-Ln-Maumelle-AR-72113/2056841941_zpid/,,
"205 Logan Dr, Maumelle, AR 72113",205 Logan Dr,forRent,,3,1472,,1835,51,https://www.zillow.com/homedetails/205-Logan-Dr-Maumelle-AR-72113/2057186361_zpid/,,
"203 Logan Dr, Maumelle, AR 72113",203 Logan Dr,forRent,,3,1472,,1835,37,https://www.zillow.com/homedetails/203-Logan-Dr-Maumelle-AR-72113/2057186362_zpid/,,
"3802 Pinecrest Ln, Maumelle, AR 72113",3802 Pinecrest Ln,forRent,,4,2435,,2700,3,https://www.zillow.com/homedetails/3802-Pinecrest-Ln-Maumelle-AR-72113/465038347_zpid/,,
"670 Marianne St, Maumelle, AR 72113",670 Marianne St,forRent,,4,1900,,2000,0,https://www.zillow.com/homedetails/670-Marianne-St-Maumelle-AR-72113/2054932481_zpid/,,
"2400 SW Ednruance Way #2, Maumelle, AR 72113",2400 SW Ednruance Way #2,forRent,,3,1200,,2125,76,https://www.zillow.com/homedetails/2400-SW-Ednruance-Way-2-Maumelle-AR-72113/463401793_zpid/,,
"117 Logan Dr, Maumelle, AR 72113",117 Logan Dr,forRent,,3,1472,,1835,61,https://www.zillow.com/homedetails/117-Logan-Dr-Maumelle-AR-72113/2057186355_zpid/,,
"10505 Cypress Knee Dr, North Little Rock, AR 72113",10505 Cypress Knee Dr,forRent,,3,1678,,1850,12,https://www.zillow.com/homedetails/10505-Cypress-Knee-Dr-North-Little-Rock-AR-72113/2061799089_zpid/,,233425
"8616 Eastwood Creek Dr, North Little Rock, AR 72113",8616 Eastwood Creek Dr,forRent,,3,1722,,1950,17,https://www.zillow.com/homedetails/8616-Eastwood-Creek-Dr-North-Little-Rock-AR-72113/2059022685_zpid/,,246600
"170 Bighorn Trl, Maumelle, AR 72113",170 Bighorn Trl,forRent,,3,1382,,1850,15,https://www.zillow.com/homedetails/170-Bighorn-Trl-Maumelle-AR-72113/461017693_zpid/,,
"7 Southland Dr, Maumelle, AR 72113",7 Southland Dr,forRent,,2,925,,850,68,https://www.zillow.com/homedetails/7-Southland-Dr-Maumelle-AR-72113/2109744736_zpid/,,
"10413 Cypress Knee Dr, Maumelle, AR 72113",10413 Cypress Knee Dr,forRent,,3,1480,,1800,67,https://www.zillow.com/homedetails/10413-Cypress-Knee-Dr-Maumelle-AR-72113/2060938533_zpid/,,
"61 Pin Oak Loop, Maumelle, AR 72113",61 Pin Oak Loop,forRent,,3,1173,,1495,65,https://www.zillow.com/homedetails/61-Pin-Oak-Loop-Maumelle-AR-72113/326810_zpid/,,175000
"3605 16th St NE, Hickory, NC 28601",3605 16th St NE,forRent,,3,1395,,1850,6,https://www.zillow.com/homedetails/3605-16th-St-NE-Hickory-NC-28601/71966217_zpid/,,150000
"3967 Newhall Dr NW, Hickory, NC 28601",3967 Newhall Dr NW,forRent,,3,1158,,1400,12,https://www.zillow.com/homedetails/3967-Newhall-Dr-NW-Hickory-NC-28601/343810572_zpid/,,
"11 Page Cv, Maumelle, AR 72113",11 Page Cv,forRent,,3,1294,,1695,4,https://www.zillow.com/homedetails/11-Page-Cv-Maumelle-AR-72113/326629_zpid/,,222125
"6006 Hoover St, Maumelle, AR 72113",6006 Hoover St,forRent,,2,1450,,1595,9,https://www.zillow.com/homedetails/6006-Hoover-St-Maumelle-AR-72113/2062966797_zpid/,,
"(Undisclosed Address), Maumelle, AR 72113",(Undisclosed Address),forRent,,3,1430,,1700,15,https://www.zillow.com/homedetails/Maumelle-AR-72113/326296_zpid/,,295000
"2 Corbet Ln, Maumelle, AR 72113",2 Corbet Ln,forRent,,3,1523,,2300,16,https://www.zillow.com/homedetails/2-Corbet-Ln-Maumelle-AR-72113/122005820_zpid/,,
"111 Miramar Dr, Maumelle, AR 72113",111 Miramar Dr,forRent,,3,2404,,2390,2,https://www.zillow.com/homedetails/111-Miramar-Dr-Maumelle-AR-72113/328081_zpid/,,240000
"127 Chambery Dr, Maumelle, AR 72113",127 Chambery Dr,forRent,,4,1651,,2500,3,https://www.zillow.com/homedetails/127-Chambery-Dr-Maumelle-AR-72113/122006196_zpid/,,
"6688 Hollywood Ave, Benton, AR 72019",6688 Hollywood Ave,forRent,,3,1051,,1595,2,https://www.zillow.com/homedetails/6688-Hollywood-Ave-Benton-AR-72019/460744960_zpid/,,183900
"2096 Fern Valley Dr, Alexander, AR 72002",2096 Fern Valley Dr,forRent,,3,1345,,1650,2,https://www.zillow.com/homedetails/2096-Fern-Valley-Dr-Alexander-AR-72002/247595778_zpid/,,188800
"2781 19th Ave NE, Hickory, NC 28601",2781 19th Ave NE,forRent,,3,2500,,2200,20,https://www.zillow.com/homedetails/2781-19th-Ave-NE-Hickory-NC-28601/71935770_zpid/,,
"821 Church, Benton, AR 72015",821 Church,forRent,,4,1540,,1675,2,https://www.zillow.com/homedetails/821-Church-Benton-AR-72015/387634_zpid/,,155000
"14095 Magnolia Glen Dr, Alexander, AR 72002",14095 Magnolia Glen Dr,forRent,,3,1228,,1530,5,https://www.zillow.com/homedetails/14095-Magnolia-Glen-Dr-Alexander-AR-72002/88906053_zpid/,,119500
"1504 McCurdy, Benton, AR 72019",1504 McCurdy,forRent,,4,1725,,1750,27,https://www.zillow.com/homedetails/1504-McCurdy-Benton-AR-72019/388159_zpid/,,21500
"109 Ann St, Kings Mountain, NC 28086",109 Ann St,forRent,,3,1508,,1950,13,https://www.zillow.com/homedetails/109-Ann-St-Kings-Mountain-NC-28086/214091787_zpid/,,126000
"3225 Jean Cv, Alexander, AR 72002",3225 Jean Cv,forRent,,3,2827,,2600,152,https://www.zillow.com/homedetails/3225-Jean-Cv-Alexander-AR-72002/378862_zpid/,,
"57 Stoneledge Dr, Maumelle, AR 72113",57 Stoneledge Dr,forRent,,4,1961,,1950,17,https://www.zillow.com/homedetails/57-Stoneledge-Dr-Maumelle-AR-72113/326028_zpid/,,145000
"32 Cinderwood Cv, Maumelle, AR 72113",32 Cinderwood Cv,forRent,,3,2467,,1895,7,https://www.zillow.com/homedetails/32-Cinderwood-Cv-Maumelle-AR-72113/343619_zpid/,,505000
"6673 Hollywood Ave, Benton, AR 72019",6673 Hollywood Ave,forRent,,4,2250,,1695,78,https://www.zillow.com/homedetails/6673-Hollywood-Ave-Benton-AR-72019/461413230_zpid/,,215900
"175 Southerland Rd, Conway, AR 72032",175 Southerland Rd,forRent,,3,1532,,1650,4,https://www.zillow.com/homedetails/175-Southerland-Rd-Conway-AR-72032/35730518_zpid/,,165000
"1345 Stone Crest Dr, Conway, AR 72034",1345 Stone Crest Dr,forRent,,3,2103,,1850,2,https://www.zillow.com/homedetails/1345-Stone-Crest-Dr-Conway-AR-72034/52392110_zpid/,,172000
"2004 Hairston Ave, Conway, AR 72034",2004 Hairston Ave,forRent,,3,1703,,2800,4,https://www.zillow.com/homedetails/2004-Hairston-Ave-Conway-AR-72034/444384959_zpid/,,
"1930 College Ave, Conway, AR 72034",1930 College Ave,forRent,,3,1926,,3100,4,https://www.zillow.com/homedetails/1930-College-Ave-Conway-AR-72034/237634_zpid/,,160268
"807 S Main, Benton, AR 72015",807 S Main,forRent,,3,1288,,1250,62,https://www.zillow.com/homedetails/807-S-Main-Benton-AR-72015/382019_zpid/,,109900
"2034 Shelby Rd, Kings Mountain, NC 28086",2034 Shelby Rd,forRent,,3,910,,1250,107,https://www.zillow.com/homedetails/2034-Shelby-Rd-Kings-Mountain-NC-28086/93001483_zpid/,,
"1155 Mimosa Dr, Conway, AR 72034",1155 Mimosa Dr,forRent,,3,1236,,1400,2,https://www.zillow.com/homedetails/1155-Mimosa-Dr-Conway-AR-72034/35730018_zpid/,,78000
"905 Pheasant Cv, Benton, AR 72019",905 Pheasant Cv,forRent,,3,1415,,1595,3,https://www.zillow.com/homedetails/905-Pheasant-Cv-Benton-AR-72019/385747_zpid/,,158000
"1610 Raden St, Conway, AR 72032",1610 Raden St,forRent,,3,1243,,1650,25,https://www.zillow.com/homedetails/1610-Raden-St-Conway-AR-72032/2066419442_zpid/,,
"4533 Western Woods Dr, Benton, AR 72015",4533 Western Woods Dr,forRent,,4,1984,,1845,9,https://www.zillow.com/homedetails/4533-Western-Woods-Dr-Benton-AR-72015/2061640122_zpid/,,313100
"1294 Ridge Rd, Benton, AR 72015",1294 Ridge Rd,forRent,,3,1108,,1145,0,https://www.zillow.com/homedetails/1294-Ridge-Rd-Benton-AR-72015/114182952_zpid/,,2000
"1425 Ola St, Conway, AR 72032",1425 Ola St,forRent,,3,1268,,3100,4,https://www.zillow.com/homedetails/1425-Ola-St-Conway-AR-72032/63265054_zpid/,,115000
"50 Swayze Rhys Ln, Cabot, AR 72023",50 Swayze Rhys Ln,forRent,,4,1652,,1700,23,https://www.zillow.com/homedetails/50-Swayze-Rhys-Ln-Cabot-AR-72023/350308169_zpid/,,217825
"70 Kinley Brook Ln, Cabot, AR 72023",70 Kinley Brook Ln,forRent,,3,1012,,1595,27,https://www.zillow.com/homedetails/70-Kinley-Brook-Ln-Cabot-AR-72023/2055560788_zpid/,,175775
"6056 Orange Valley Cv, Mabelvale, AR 72103",6056 Orange Valley Cv,forRent,,4,1537,,1675,0,https://www.zillow.com/homedetails/6056-Orange-Valley-Cv-Mabelvale-AR-72103/463591455_zpid/,,
"35 Foster Louis Ln, Cabot, AR 72023",35 Foster Louis Ln,forRent,,3,1234,,1455,9,https://www.zillow.com/homedetails/35-Foster-Louis-Ln-Cabot-AR-72023/349183675_zpid/,,
"55 Maddison Rachael, Cabot, AR 72023",55 Maddison Rachael,forRent,,4,1459,,1475,37,https://www.zillow.com/homedetails/55-Maddison-Rachael-Cabot-AR-72023/461972684_zpid/,,212900
"4540 Thompson St, Conway, AR 72034",4540 Thompson St,forRent,,3,1195,,1450,11,https://www.zillow.com/homedetails/4540-Thompson-St-Conway-AR-72034/52392329_zpid/,,110000
"2 S Hampton Cv, Conway, AR 72034",2 S Hampton Cv,forRent,,3,1680,,1700,13,https://www.zillow.com/homedetails/2-S-Hampton-Cv-Conway-AR-72034/234006_zpid/,,244000
"216 Chantilly Cir, Maumelle, AR 72113",216 Chantilly Cir,forRent,,3,1632,,2200,7,https://www.zillow.com/homedetails/216-Chantilly-Cir-Maumelle-AR-72113/328342_zpid/,,300000
"231 Brinkley Dr, Kings Mountain, NC 28086",231 Brinkley Dr,forRent,,5,2400,,2595,52,https://www.zillow.com/homedetails/231-Brinkley-Dr-Kings-Mountain-NC-28086/349365612_zpid/,,332000
"227 Iris St, Haskell, AR 72015",227 Iris St,forRent,,3,1420,,1725,41,https://www.zillow.com/homedetails/227-Iris-St-Haskell-AR-72015/2060765172_zpid/,,195000
"3001 Wild Berry Dr, Benton, AR 72015",3001 Wild Berry Dr,forRent,,3,1486,,1725,16,https://www.zillow.com/homedetails/3001-Wild-Berry-Dr-Benton-AR-72015/71716346_zpid/,,184900
"5813 Heritage Heights Dr, Benton, AR 72019",5813 Heritage Heights Dr,forRent,,4,1792,,1695,94,https://www.zillow.com/homedetails/5813-Heritage-Heights-Dr-Benton-AR-72019/71715692_zpid/,,199000
"60 Leruss Blvd, Cabot, AR 72023",60 Leruss Blvd,forRent,,3,1422,,1425,33,https://www.zillow.com/homedetails/60-Leruss-Blvd-Cabot-AR-72023/342062290_zpid/,,203000
"15 Summerfield Dr, Conway, AR 72034",15 Summerfield Dr,forRent,,3,1508,,1800,8,https://www.zillow.com/homedetails/15-Summerfield-Dr-Conway-AR-72034/238239_zpid/,,99000
"3153 Stonewall Dr, Benton, AR 72015",3153 Stonewall Dr,forRent,,3,2104,,2099,116,https://www.zillow.com/homedetails/3153-Stonewall-Dr-Benton-AR-72015/92431831_zpid/,,420000
"6049 Orange Valley Cv, Alexander, AR 72002",6049 Orange Valley Cv,forRent,,3,1340,,1525,0,https://www.zillow.com/homedetails/6049-Orange-Valley-Cv-Alexander-AR-72002/2083908811_zpid/,,
"13757 Cedar Glen Cv, Alexander, AR 72002",13757 Cedar Glen Cv,forRent,,3,1408,,1575,11,https://www.zillow.com/homedetails/13757-Cedar-Glen-Cv-Alexander-AR-72002/92432562_zpid/,,124900
"4640 Oregon Trl, Conway, AR 72034",4640 Oregon Trl,forRent,,3,1482,,1800,18,https://www.zillow.com/homedetails/4640-Oregon-Trl-Conway-AR-72034/35730645_zpid/,,250000
"1810 Rich Smith Ln, Conway, AR 72032",1810 Rich Smith Ln,forRent,,3,2310,,2500,41,https://www.zillow.com/homedetails/1810-Rich-Smith-Ln-Conway-AR-72032/102992676_zpid/,,
"3264 Sidell Estates Dr, Benton, AR 72015",3264 Sidell Estates Dr,forRent,,4,1652,,1795,23,https://www.zillow.com/homedetails/3264-Sidell-Estates-Dr-Benton-AR-72015/2063496322_zpid/,,
"40 Ridge Trl, Sherwood, AR 72120",40 Ridge Trl,forRent,,3,2200,,2100,16,https://www.zillow.com/homedetails/40-Ridge-Trl-Sherwood-AR-72120/232839_zpid/,,230600
"313 S Neeley St, Benton, AR 72015",313 S Neeley St,forRent,,3,1800,,1625,20,https://www.zillow.com/homedetails/313-S-Neeley-St-Benton-AR-72015/2067919637_zpid/,,205000
"3006 Hilldale Rd, Alexander, AR 72002",3006 Hilldale Rd,forRent,,3,1960,,1745,3,https://www.zillow.com/homedetails/3006-Hilldale-Rd-Alexander-AR-72002/368446_zpid/,,210000
"2845 York Ln, Conway, AR 72034",2845 York Ln,forRent,,3,1600,,1595,9,https://www.zillow.com/homedetails/2845-York-Ln-Conway-AR-72034/63265218_zpid/,,245000
"1306 Bellemeade Dr, Conway, AR 72034",1306 Bellemeade Dr,forRent,,3,2220,,1775,24,https://www.zillow.com/homedetails/1306-Bellemeade-Dr-Conway-AR-72034/234155_zpid/,,89090
"17 Greenbrier Dr, Benton, AR 72015",17 Greenbrier Dr,forRent,,3,1460,,1595,34,https://www.zillow.com/homedetails/17-Greenbrier-Dr-Benton-AR-72015/386172_zpid/,,143000
"2512 College Ave, Conway, AR 72034",2512 College Ave,forRent,,3,1530,,1450,4,https://www.zillow.com/homedetails/2512-College-Ave-Conway-AR-72034/236626_zpid/,,354000
"203 Glen Oaks Dr, Benton, AR 72015",203 Glen Oaks Dr,forRent,,4,1270,,1295,46,https://www.zillow.com/homedetails/203-Glen-Oaks-Dr-Benton-AR-72015/2066535046_zpid/,,
"1955 Bellingrath Gdns, Conway, AR 72034",1955 Bellingrath Gdns,forRent,,3,1752,,2000,5,https://www.zillow.com/homedetails/1955-Bellingrath-Gdns-Conway-AR-72034/119403911_zpid/,,199900
"4056 Kings River Trl, Bauxite, AR 72011",4056 Kings River Trl,forRent,,3,1480,,1395,40,https://www.zillow.com/homedetails/4056-Kings-River-Trl-Bauxite-AR-72011/2062403626_zpid/,,200660
"4660 Graham Dr, Conway, AR 72034",4660 Graham Dr,forRent,,3,1172,,1400,17,https://www.zillow.com/homedetails/4660-Graham-Dr-Conway-AR-72034/59917937_zpid/,,109000
"70 Nona Ruth Ln, Cabot, AR 72023",70 Nona Ruth Ln,forRent,,3,1612,,1575,6,https://www.zillow.com/homedetails/70-Nona-Ruth-Ln-Cabot-AR-72023/461972683_zpid/,,214900
"53 Dunnaway Dr, Austin, AR 72007",53 Dunnaway Dr,forRent,,3,1403,,1535,53,https://www.zillow.com/homedetails/53-Dunnaway-Dr-Austin-AR-72007/2056813469_zpid/,,195000
"1067 Huntington Dr, Benton, AR 72019",1067 Huntington Dr,forRent,,4,1459,,1545,24,https://www.zillow.com/homedetails/1067-Huntington-Dr-Benton-AR-72019/2061767452_zpid/,,
"16 Emerald Cir, Cabot, AR 72023",16 Emerald Cir,forRent,,3,1959,,1850,53,https://www.zillow.com/homedetails/16-Emerald-Cir-Cabot-AR-72023/254439_zpid/,,3400000
"5399 Heritage Valley Dr, Benton, AR 72019",5399 Heritage Valley Dr,forRent,,4,1790,,1900,41,https://www.zillow.com/homedetails/5399-Heritage-Valley-Dr-Benton-AR-72019/2062299989_zpid/,,245000
"4555 Graham Dr, Conway, AR 72034",4555 Graham Dr,forRent,,3,1192,,1400,24,https://www.zillow.com/homedetails/4555-Graham-Dr-Conway-AR-72034/59917944_zpid/,,185000
"104 Herald Pl, Cabot, AR 72023",104 Herald Pl,forRent,,3,1232,,1095,34,https://www.zillow.com/homedetails/104-Herald-Pl-Cabot-AR-72023/252206_zpid/,,155000
"2250 Wilmington Dr, Conway, AR 72034",2250 Wilmington Dr,forRent,,3,1449,,1600,52,https://www.zillow.com/homedetails/2250-Wilmington-Dr-Conway-AR-72034/59917837_zpid/,,141000
"4326 Glenda Ln, Benton, AR 72019",4326 Glenda Ln,forRent,,3,1398,,1545,33,https://www.zillow.com/homedetails/4326-Glenda-Ln-Benton-AR-72019/68021994_zpid/,,157000
"2 Hawthorne Dr, Conway, AR 72034",2 Hawthorne Dr,forRent,,3,1408,,1650,44,https://www.zillow.com/homedetails/2-Hawthorne-Dr-Conway-AR-72034/237001_zpid/,,102000
"10 Harvest Ln, Conway, AR 72032",10 Harvest Ln,forRent,,3,1288,,1495,19,https://www.zillow.com/homedetails/10-Harvest-Ln-Conway-AR-72032/338960356_zpid/,,
"1845 Arden Ln, Conway, AR 72034",1845 Arden Ln,forRent,,3,1205,,1575,52,https://www.zillow.com/homedetails/1845-Arden-Ln-Conway-AR-72034/71714882_zpid/,,139000
"60 Parkview Dr, Cabot, AR 72023",60 Parkview Dr,forRent,,3,1475,,1375,32,https://www.zillow.com/homedetails/60-Parkview-Dr-Cabot-AR-72023/255734_zpid/,,135000
"201 Oliver St, Conway, AR 72034",201 Oliver St,forRent,,3,1456,,1450,25,https://www.zillow.com/homedetails/201-Oliver-St-Conway-AR-72034/235449_zpid/,,149000
"4605 Valiant Dr, Conway, AR 72034",4605 Valiant Dr,forRent,,3,1324,,1500,56,https://www.zillow.com/homedetails/4605-Valiant-Dr-Conway-AR-72034/52392383_zpid/,,122000
"6032 Orange Valley Cv, Mabelvale, AR 72103",6032 Orange Valley Cv,forRent,,4,1504,,1650,0,https://www.zillow.com/homedetails/6032-Orange-Valley-Cv-Mabelvale-AR-72103/2062762647_zpid/,,
"2135 Raintree Dr, Conway, AR 72032",2135 Raintree Dr,forRent,,3,1042,,1350,39,https://www.zillow.com/homedetails/2135-Raintree-Dr-Conway-AR-72032/240139_zpid/,,106000
"414 Newcomb Cv, Benton, AR 72015",414 Newcomb Cv,forRent,,3,1384,,1600,51,https://www.zillow.com/homedetails/414-Newcomb-Cv-Benton-AR-72015/384931_zpid/,,65531
"21 Willard St, Ward, AR 72176",21 Willard St,forRent,,3,1301,,1395,23,https://www.zillow.com/homedetails/21-Willard-St-Ward-AR-72176/55151159_zpid/,,165000
"31 Haley Renee Dr, Greenbrier, AR 72058",31 Haley Renee Dr,forRent,,3,1527,,1400,32,https://www.zillow.com/homedetails/31-Haley-Renee-Dr-Greenbrier-AR-72058/464349852_zpid/,,
"1267 Hamilton St, Conway, AR 72032",1267 Hamilton St,forRent,,3,1056,,1233,18,https://www.zillow.com/homedetails/1267-Hamilton-St-Conway-AR-72032/234905_zpid/,,52000
"2830 Longbow Ln, Conway, AR 72034",2830 Longbow Ln,forRent,,3,1388,,1450,27,https://www.zillow.com/homedetails/2830-Longbow-Ln-Conway-AR-72034/82265622_zpid/,,192099
"2668 Chapel Creek Dr, Benton, AR 72015",2668 Chapel Creek Dr,forRent,,3,1478,,1595,0,https://www.zillow.com/homedetails/2668-Chapel-Creek-Dr-Benton-AR-72015/120791136_zpid/,,
"6587 Westminster, Benton, AR 72019",6587 Westminster,forRent,,4,3650,,3650,41,https://www.zillow.com/homedetails/6587-Westminster-Benton-AR-72019/120554683_zpid/,,555000
"26 Alexis Dr, Cabot, AR 72023",26 Alexis Dr,forRent,,3,1288,,1425,1,https://www.zillow.com/homedetails/26-Alexis-Dr-Cabot-AR-72023/255240_zpid/,,152900
"(Undisclosed Address), Conway, AR 72034",(Undisclosed Address),forRent,,3,1689,,1750,6,https://www.zillow.com/homedetails/Conway-AR-72034/241235_zpid/,,131000
"124 Sunny Gap Rd, Conway, AR 72032",124 Sunny Gap Rd,forRent,,3,1134,,1100,6,https://www.zillow.com/homedetails/124-Sunny-Gap-Rd-Conway-AR-72032/227564_zpid/,,220000
