bedrooms,daysOnZillow,hdpUrl,homeStatus,lastSoldPrice,listingAddress/full,listingAddress/street,listingPrice/amount,livingArea,price,propertyUrl,listingPriceHistory/0/date,listingPriceHistory/0/event,listingPriceHistory/1/date,listingPriceHistory/1/event,listingPriceHistory/2/date,listingPriceHistory/2/event,listingPriceHistory/3/date,listingPriceHistory/3/event,listingPriceHistory/4/date,listingPriceHistory/4/event,listingPriceHistory/5/date,listingPriceHistory/5/event,listingPriceHistory/6/date,listingPriceHistory/6/event,listingPriceHistory/7/date,listingPriceHistory/7/event,listingPriceHistory/8/date,listingPriceHistory/8/event,listingPriceHistory/9/date,listingPriceHistory/9/event,listingPriceHistory/10/date,listingPriceHistory/10/event,listingPriceHistory/11/date,listingPriceHistory/11/event,listingPriceHistory/12/date,listingPriceHistory/12/event,listingPriceHistory/13/date,listingPriceHistory/13/event,listingPriceHistory/14/date,listingPriceHistory/14/event,listingPriceHistory/15/date,listingPriceHistory/15/event,listingPriceHistory/16/date,listingPriceHistory/16/event,listingPriceHistory/17/date,listingPriceHistory/17/event,listingPriceHistory/18/date,listingPriceHistory/18/event,listingPriceHistory/19/date,listingPriceHistory/19/event,listingPriceHistory/20/date,listingPriceHistory/20/event,listingPriceHistory/21/date,listingPriceHistory/21/event,listingPriceHistory/22/date,listingPriceHistory/22/event,listingPriceHistory/23/date,listingPriceHistory/23/event,listingPriceHistory/24/date,listingPriceHistory/24/event,listingPriceHistory/25/date,listingPriceHistory/25/event,listingPriceHistory/26/date,listingPriceHistory/26/event,listingPriceHistory/27/date,listingPriceHistory/27/event
3,23,/homedetails/36-Parkview-Dr-Cabot-AR-72023/255635_zpid/,FOR_RENT,105000,"36 Parkview Dr, Cabot, AR 72023",36 Parkview Dr,1195,1137,1195,https://www.zillow.com/homedetails/36-Parkview-Dr-Cabot-AR-72023/255635_zpid/,2026-07-24T00:00:00.000Z,Listed for rent,2024-01-09T00:00:00.000Z,Listing removed,2023-12-28T00:00:00.000Z,Listed for rent,2022-10-11T00:00:00.000Z,Listing removed,2022-10-03T00:00:00.000Z,Listed for rent,2022-02-08T00:00:00.000Z,Listing removed,2022-01-25T00:00:00.000Z,Price change,2022-01-04T00:00:00.000Z,Listed for rent,2020-03-10T00:00:00.000Z,Listing removed,2020-02-11T00:00:00.000Z,Price change,2020-02-01T00:00:00.000Z,Listed for rent,2019-11-18T00:00:00.000Z,Sold,2019-10-04T00:00:00.000Z,Listed for sale,2018-11-01T00:00:00.000Z,Listing removed,2018-08-29T00:00:00.000Z,Listed for sale,2017-03-23T00:00:00.000Z,Sold,2016-12-12T00:00:00.000Z,Listed for sale,2016-10-13T00:00:00.000Z,Sold,2016-09-07T00:00:00.000Z,Listed for sale,2015-03-26T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,
3,121,/homedetails/120-Suda-St-Cabot-AR-72023/213595966_zpid/,FOR_RENT,120000,"120 Suda St, Cabot, AR 72023",120 Suda St,1095,1008,1095,https://www.zillow.com/homedetails/120-Suda-St-Cabot-AR-72023/213595966_zpid/,2026-06-17T00:00:00.000Z,Price change,2026-05-05T00:00:00.000Z,Price change,2026-04-18T00:00:00.000Z,Listed for rent,2024-08-02T00:00:00.000Z,Sold,2024-07-23T00:00:00.000Z,Listing removed,2024-07-04T00:00:00.000Z,Listed for rent,2024-06-25T00:00:00.000Z,Listed for sale,2024-05-20T00:00:00.000Z,Contingent,2024-05-03T00:00:00.000Z,Listed for sale,2023-10-26T00:00:00.000Z,Listing removed,2023-10-21T00:00:00.000Z,Listed for rent,2021-03-24T00:00:00.000Z,Listing removed,2018-04-27T00:00:00.000Z,Listing removed,2018-04-17T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,25,/homedetails/400-Apricot-St-Austin-AR-72007/82250818_zpid/,FOR_RENT,280000,"400 Apricot St, Austin, AR 72007",400 Apricot St,1475,1200,1475,https://www.zillow.com/homedetails/400-Apricot-St-Austin-AR-72007/82250818_zpid/,2026-07-22T00:00:00.000Z,Price change,2026-06-24T00:00:00.000Z,Price change,2026-05-16T00:00:00.000Z,Price change,2026-05-08T00:00:00.000Z,Listed for rent,2025-09-09T00:00:00.000Z,Listing removed,2025-08-26T00:00:00.000Z,Listed for rent,2025-08-21T00:00:00.000Z,Sold,2024-07-10T00:00:00.000Z,Listing removed,2024-06-24T00:00:00.000Z,Listed for rent,2024-06-10T00:00:00.000Z,Listing removed,2024-06-02T00:00:00.000Z,Listed for rent,2024-02-08T00:00:00.000Z,Sold,2023-06-11T00:00:00.000Z,Listing removed,2023-06-02T00:00:00.000Z,Price change,2022-11-16T00:00:00.000Z,Listed for rent,2022-10-07T00:00:00.000Z,Sold,2022-08-15T00:00:00.000Z,Listed for sale,2015-03-09T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,
3,27,/homedetails/43-Bud-Grimes-Rd-Ward-AR-72176/35732506_zpid/,FOR_RENT,152500,"43 Bud Grimes Rd, Ward, AR 72176",43 Bud Grimes Rd,1295,1200,1295,https://www.zillow.com/homedetails/43-Bud-Grimes-Rd-Ward-AR-72176/35732506_zpid/,2026-07-20T00:00:00.000Z,Listed for rent,2026-02-24T00:00:00.000Z,Listing removed,2026-02-17T00:00:00.000Z,Price change,2026-02-03T00:00:00.000Z,Listed for rent,2022-09-15T00:00:00.000Z,Listing removed,2022-08-24T00:00:00.000Z,Listed for rent,2022-05-27T00:00:00.000Z,Sold,2022-05-12T00:00:00.000Z,Contingent,2022-05-11T00:00:00.000Z,Listed for sale,2017-03-07T00:00:00.000Z,Sold,2016-11-15T00:00:00.000Z,Price change,2016-10-12T00:00:00.000Z,Price change,2016-09-08T00:00:00.000Z,Price change,2016-06-29T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6,/homedetails/3-Shamsie-Dr-Ward-AR-72176/99427930_zpid/,FOR_RENT,80051,"3 Shamsie Dr, Ward, AR 72176",3 Shamsie Dr,1200,1246,1200,https://www.zillow.com/homedetails/3-Shamsie-Dr-Ward-AR-72176/99427930_zpid/,2026-08-10T00:00:00.000Z,Listed for rent,2021-03-24T00:00:00.000Z,Listing removed,2020-01-11T00:00:00.000Z,Listing removed,2019-12-24T00:00:00.000Z,Listed for rent,2014-12-01T00:00:00.000Z,Listing removed,2014-11-14T00:00:00.000Z,Listed for rent,2014-11-05T00:00:00.000Z,Sold,2014-09-20T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,11,/homedetails/6-Oddie-Ln-Ward-AR-72176/35731735_zpid/,FOR_RENT,125000,"6 Oddie Ln, Ward, AR 72176",6 Oddie Ln,1300,1248,1300,https://www.zillow.com/homedetails/6-Oddie-Ln-Ward-AR-72176/35731735_zpid/,2026-08-05T00:00:00.000Z,Listed for rent,2024-06-26T00:00:00.000Z,Listing removed,2024-06-07T00:00:00.000Z,Listed for rent,2024-03-29T00:00:00.000Z,Listing removed,2024-03-17T00:00:00.000Z,Listed for rent,2024-03-11T00:00:00.000Z,Sold,2024-02-07T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,62,/homedetails/203-Lynn-Ln-Lonoke-AR-72086/260453_zpid/,FOR_RENT,105000,"203 Lynn Ln, Lonoke, AR 72086",203 Lynn Ln,1225,1200,1225,https://www.zillow.com/homedetails/203-Lynn-Ln-Lonoke-AR-72086/260453_zpid/,2026-06-30T00:00:00.000Z,Price change,2026-06-15T00:00:00.000Z,Listed for rent,2026-06-01T00:00:00.000Z,Listing removed,2026-05-14T00:00:00.000Z,Listed for rent,2022-05-19T00:00:00.000Z,Sold,2022-05-13T00:00:00.000Z,Contingent,2022-05-05T00:00:00.000Z,Listed for sale,2014-05-30T00:00:00.000Z,Sold,2014-02-20T00:00:00.000Z,Sold,2014-01-11T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,74,/homedetails/621-623-Cosmos-St-Centerton-AR-72719/457840981_zpid/,FOR_RENT,,"621-623 Cosmos St, Centerton, AR 72719",621-623 Cosmos St,1650,1475,1650,https://www.zillow.com/homedetails/621-623-Cosmos-St-Centerton-AR-72719/457840981_zpid/,2026-08-13T00:00:00.000Z,Price change,2026-07-20T00:00:00.000Z,Price change,2026-06-03T00:00:00.000Z,Listed for rent,2026-01-06T00:00:00.000Z,Listing removed,2025-12-19T00:00:00.000Z,Price change,2025-12-16T00:00:00.000Z,Price change,2025-11-14T00:00:00.000Z,Price change,2025-10-20T00:00:00.000Z,Price change,2025-09-30T00:00:00.000Z,Price change,2025-09-20T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,/homedetails/14-Saunder-Dr-N-Austin-AR-72007/347067074_zpid/,FOR_RENT,198000,"14 Saunder Dr N, Austin, AR 72007",14 Saunder Dr N,1550,1392,1550,https://www.zillow.com/homedetails/14-Saunder-Dr-N-Austin-AR-72007/347067074_zpid/,2026-07-29T00:00:00.000Z,Listed for rent,2023-03-16T00:00:00.000Z,Sold,2023-02-13T00:00:00.000Z,Contingent,2023-01-20T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,39,/homedetails/74-Earnhardt-Cir-Cabot-AR-72023/114172966_zpid/,FOR_RENT,173941,"74 Earnhardt Cir, Cabot, AR 72023",74 Earnhardt Cir,1900,1910,1900,https://www.zillow.com/homedetails/74-Earnhardt-Cir-Cabot-AR-72023/114172966_zpid/,2026-07-08T00:00:00.000Z,Listed for rent,2025-08-22T00:00:00.000Z,Listing removed,2025-08-20T00:00:00.000Z,Listing removed,2025-07-28T00:00:00.000Z,Listed for rent,2025-07-21T00:00:00.000Z,Listed for sale,2020-08-18T00:00:00.000Z,Listing removed,2020-08-07T00:00:00.000Z,Price change,2020-06-09T00:00:00.000Z,Listed for sale,2020-02-07T00:00:00.000Z,Listing removed,2020-01-31T00:00:00.000Z,Listed for rent,2020-01-31T00:00:00.000Z,Listing removed,2019-08-01T00:00:00.000Z,Listed for sale,2015-10-09T00:00:00.000Z,Listing removed,2015-09-09T00:00:00.000Z,Listed for rent,2013-07-26T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,
3,13,/homedetails/17-Tahoe-Ct-Cabot-AR-72023/99406119_zpid/,FOR_RENT,240000,"17 Tahoe Ct, Cabot, AR 72023",17 Tahoe Ct,1650,,1650,https://www.zillow.com/homedetails/17-Tahoe-Ct-Cabot-AR-72023/99406119_zpid/,2026-08-03T00:00:00.000Z,Listed for rent,2024-12-16T00:00:00.000Z,Sold,2024-11-21T00:00:00.000Z,Contingent,2024-11-14T00:00:00.000Z,Price change,2024-11-04T00:00:00.000Z,Price change,2024-10-10T00:00:00.000Z,Price change,2024-10-03T00:00:00.000Z,Price change,2024-09-26T00:00:00.000Z,Price change,2024-09-19T00:00:00.000Z,Price change,2024-09-13T00:00:00.000Z,Listing removed,2024-09-10T00:00:00.000Z,Price change,2024-08-28T00:00:00.000Z,Listed for sale,2024-07-24T00:00:00.000Z,Listed for rent,2024-07-24T00:00:00.000Z,Listing removed,2024-07-15T00:00:00.000Z,Price change,2024-07-08T00:00:00.000Z,Listed for sale,2023-09-25T00:00:00.000Z,Sold,2023-05-09T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,
3,26,/homedetails/28-Burns-Dr-Cabot-AR-72023/255699_zpid/,FOR_RENT,146000,"28 Burns Dr, Cabot, AR 72023",28 Burns Dr,1400,1288,1400,https://www.zillow.com/homedetails/28-Burns-Dr-Cabot-AR-72023/255699_zpid/,2026-07-21T00:00:00.000Z,Listed for rent,2025-08-07T00:00:00.000Z,Listing removed,2025-07-14T00:00:00.000Z,Price change,2025-07-03T00:00:00.000Z,Listed for rent,2022-06-28T00:00:00.000Z,Sold,2014-11-26T00:00:00.000Z,Sold,2012-06-24T00:00:00.000Z,Listing removed,2012-06-08T00:00:00.000Z,Listed for rent,2011-04-29T00:00:00.000Z,Listing removed,2011-01-27T00:00:00.000Z,Listed for sale,2010-06-04T00:00:00.000Z,Sold,2010-04-29T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,11,/homedetails/11-Rockwood-Rd-Cabot-AR-72023/255523_zpid/,FOR_RENT,215000,"11 Rockwood Rd, Cabot, AR 72023",11 Rockwood Rd,1600,1461,1600,https://www.zillow.com/homedetails/11-Rockwood-Rd-Cabot-AR-72023/255523_zpid/,2026-08-08T00:00:00.000Z,Price change,2026-08-05T00:00:00.000Z,Listed for rent,2026-07-20T00:00:00.000Z,Sold,2026-07-17T00:00:00.000Z,Contingent,2026-06-25T00:00:00.000Z,Listed for sale,2016-03-02T00:00:00.000Z,Sold,2016-01-08T00:00:00.000Z,Listed for sale,2015-12-22T00:00:00.000Z,Pending sale,2015-10-19T00:00:00.000Z,Price change,2015-09-18T00:00:00.000Z,Price change,2015-08-14T00:00:00.000Z,Listed for sale,2015-06-02T00:00:00.000Z,Sold,2015-05-07T00:00:00.000Z,Pending sale,2015-01-14T00:00:00.000Z,Price change,2014-10-03T00:00:00.000Z,Listed for sale,2013-11-15T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,
3,52,/homedetails/34-Shamsie-Dr-Ward-AR-72176/99420023_zpid/,FOR_RENT,150000,"34 Shamsie Dr, Ward, AR 72176",34 Shamsie Dr,1350,1264,1350,https://www.zillow.com/homedetails/34-Shamsie-Dr-Ward-AR-72176/99420023_zpid/,2026-06-25T00:00:00.000Z,Listed for rent,2024-10-09T00:00:00.000Z,Listing removed,2024-09-24T00:00:00.000Z,Listed for rent,2021-12-10T00:00:00.000Z,Sold,2021-11-11T00:00:00.000Z,Listed for sale,2020-06-30T00:00:00.000Z,Sold,2020-05-01T00:00:00.000Z,Listed for sale,2016-02-29T00:00:00.000Z,Sold,2016-01-18T00:00:00.000Z,Pending sale,2015-12-22T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,135,/homedetails/44-Kirkland-Dr-Cabot-AR-72023/52495420_zpid/,FOR_RENT,,"44 Kirkland Dr, Cabot, AR 72023",44 Kirkland Dr,1900,2077,1900,https://www.zillow.com/homedetails/44-Kirkland-Dr-Cabot-AR-72023/52495420_zpid/,2026-04-03T00:00:00.000Z,Listed for rent,2026-04-03T00:00:00.000Z,Listing removed,2026-02-11T00:00:00.000Z,Listed for rent,2025-09-22T00:00:00.000Z,Listing removed,2025-08-19T00:00:00.000Z,Listing removed,2025-08-17T00:00:00.000Z,Listed for rent,2025-01-03T00:00:00.000Z,Price change,2024-11-04T00:00:00.000Z,Price change,2024-10-10T00:00:00.000Z,Price change,2024-09-24T00:00:00.000Z,Listed for sale,2015-02-21T00:00:00.000Z,Listing removed,2015-01-28T00:00:00.000Z,Price change,2014-11-18T00:00:00.000Z,Price change,2014-08-30T00:00:00.000Z,Listed for rent,2013-05-18T00:00:00.000Z,Listing removed,2013-04-17T00:00:00.000Z,Listed for rent,2012-10-25T00:00:00.000Z,Listing removed,2012-09-25T00:00:00.000Z,Listed for rent,2012-07-12T00:00:00.000Z,Listing removed,2012-06-12T00:00:00.000Z,Price change,2012-05-25T00:00:00.000Z,Listed for rent,2011-08-23T00:00:00.000Z,Listing removed,2010-10-08T00:00:00.000Z,Listed for sale,,,,,,,,,,
3,50,/homedetails/142-Weathering-Dr-Austin-AR-72007/99433960_zpid/,FOR_RENT,140000,"142 Weathering Dr, Austin, AR 72007",142 Weathering Dr,1350,1212,1350,https://www.zillow.com/homedetails/142-Weathering-Dr-Austin-AR-72007/99433960_zpid/,2026-07-20T00:00:00.000Z,Price change,2026-06-27T00:00:00.000Z,Listed for rent,2023-12-14T00:00:00.000Z,Listing removed,2023-11-29T00:00:00.000Z,Listed for rent,2021-10-21T00:00:00.000Z,Sold,2021-09-19T00:00:00.000Z,Contingent,2021-09-17T00:00:00.000Z,Listed for sale,2014-08-25T00:00:00.000Z,Sold,2014-06-22T00:00:00.000Z,Listed for sale,2013-09-05T00:00:00.000Z,Listing removed,2013-08-17T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2,/homedetails/21-Willard-St-Ward-AR-72176/55151159_zpid/,FOR_RENT,165000,"21 Willard St, Ward, AR 72176",21 Willard St,1395,1301,1395,https://www.zillow.com/homedetails/21-Willard-St-Ward-AR-72176/55151159_zpid/,2026-08-14T00:00:00.000Z,Listed for rent,2022-08-08T00:00:00.000Z,Sold,2014-12-24T00:00:00.000Z,Listing removed,2014-11-06T00:00:00.000Z,Price change,2014-10-02T00:00:00.000Z,Listed for rent,2014-04-10T00:00:00.000Z,Listing removed,2014-03-01T00:00:00.000Z,Listed for rent,2014-02-18T00:00:00.000Z,Listing removed,2014-02-07T00:00:00.000Z,Price change,2014-01-09T00:00:00.000Z,Price change,2013-10-25T00:00:00.000Z,Price change,2013-08-24T00:00:00.000Z,Listed for sale,2013-05-23T00:00:00.000Z,Listing removed,2013-04-18T00:00:00.000Z,Price change,2013-03-30T00:00:00.000Z,Price change,2013-03-13T00:00:00.000Z,Price change,2013-02-26T00:00:00.000Z,Price change,2013-02-10T00:00:00.000Z,Listed for sale,2012-07-04T00:00:00.000Z,Listing removed,2012-05-16T00:00:00.000Z,Price change,2012-04-12T00:00:00.000Z,Price change,2012-04-09T00:00:00.000Z,Price change,2012-03-23T00:00:00.000Z,Price change,2012-03-15T00:00:00.000Z,Listed for sale,,,,,,,,
3,37,/homedetails/209-N-Madison-St-Cabot-AR-72023/439267452_zpid/,FOR_RENT,,"209 N Madison St, Cabot, AR 72023",209 N Madison St,1895,1524,1895,https://www.zillow.com/homedetails/209-N-Madison-St-Cabot-AR-72023/439267452_zpid/,2026-07-10T00:00:00.000Z,Listed for rent,2025-06-24T00:00:00.000Z,Listing removed,2025-06-19T00:00:00.000Z,Listed for rent,2025-06-19T00:00:00.000Z,Listing removed,2025-04-10T00:00:00.000Z,Price change,2025-03-05T00:00:00.000Z,Listed for rent,2025-03-05T00:00:00.000Z,Listing removed,2025-03-04T00:00:00.000Z,Listed for rent,2025-03-03T00:00:00.000Z,Listing removed,2025-02-28T00:00:00.000Z,Listed for rent,2024-12-28T00:00:00.000Z,Listing removed,2024-12-04T00:00:00.000Z,Price change,2024-09-23T00:00:00.000Z,Listing removed,2024-09-21T00:00:00.000Z,Price change,2024-09-17T00:00:00.000Z,Price change,2024-09-11T00:00:00.000Z,Listed for rent,2024-08-21T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,
3,10,/homedetails/15-Jennifer-Cv-Ward-AR-72176/2063023920_zpid/,FOR_RENT,210000,"15 Jennifer Cv, Ward, AR 72176",15 Jennifer Cv,1650,1328,1650,https://www.zillow.com/homedetails/15-Jennifer-Cv-Ward-AR-72176/2063023920_zpid/,2026-08-07T00:00:00.000Z,Listed for rent,2023-12-19T00:00:00.000Z,Sold,2022-06-21T00:00:00.000Z,Listing removed,2022-06-07T00:00:00.000Z,Price change,2022-06-02T00:00:00.000Z,Listed for rent,2022-05-31T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,68,/homedetails/17-Farrah-St-Ward-AR-72176/52495486_zpid/,FOR_RENT,,"17 Farrah St, Ward, AR 72176",17 Farrah St,1250,1563,1250,https://www.zillow.com/homedetails/17-Farrah-St-Ward-AR-72176/52495486_zpid/,2026-06-09T00:00:00.000Z,Listed for rent,2025-05-24T00:00:00.000Z,Listing removed,2025-05-06T00:00:00.000Z,Price change,2025-04-20T00:00:00.000Z,Listed for rent,2017-02-23T00:00:00.000Z,Listing removed,2017-02-17T00:00:00.000Z,Listed for rent,2014-02-28T00:00:00.000Z,Listing removed,2014-02-05T00:00:00.000Z,Price change,2014-01-29T00:00:00.000Z,Price change,2013-12-14T00:00:00.000Z,Price change,2013-11-30T00:00:00.000Z,Listed for sale,2013-10-25T00:00:00.000Z,Listing removed,2013-09-19T00:00:00.000Z,Price change,2013-09-18T00:00:00.000Z,Price change,2013-06-29T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,
3,10,/homedetails/34-Woodhaven-Dr-Cabot-AR-72023/338206710_zpid/,FOR_RENT,165000,"34 Woodhaven Dr, Cabot, AR 72023",34 Woodhaven Dr,1650,1305,1650,https://www.zillow.com/homedetails/34-Woodhaven-Dr-Cabot-AR-72023/338206710_zpid/,2026-08-07T00:00:00.000Z,Listed for rent,2025-04-03T00:00:00.000Z,Listing removed,2025-03-15T00:00:00.000Z,Price change,2025-02-13T00:00:00.000Z,Price change,2025-02-11T00:00:00.000Z,Listed for rent,2020-11-30T00:00:00.000Z,Sold,2020-10-19T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,33,/homedetails/22-Kirkland-St-Ward-AR-72176/261280_zpid/,FOR_RENT,84000,"22 Kirkland St, Ward, AR 72176",22 Kirkland St,1350,1185,1350,https://www.zillow.com/homedetails/22-Kirkland-St-Ward-AR-72176/261280_zpid/,2026-07-15T00:00:00.000Z,Listed for rent,2026-06-16T00:00:00.000Z,Sold,2026-06-14T00:00:00.000Z,Contingent,2026-06-02T00:00:00.000Z,Price change,2026-05-28T00:00:00.000Z,Listed for sale,2014-10-30T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,14,/homedetails/18-Marian-Cv-Cabot-AR-72023/256302_zpid/,FOR_RENT,146000,"18 Marian Cv, Cabot, AR 72023",18 Marian Cv,1400,1400,1400,https://www.zillow.com/homedetails/18-Marian-Cv-Cabot-AR-72023/256302_zpid/,2026-08-02T00:00:00.000Z,Listed for rent,2025-04-21T00:00:00.000Z,Listing removed,2025-04-02T00:00:00.000Z,Listed for rent,2020-09-10T00:00:00.000Z,Listing removed,2020-09-01T00:00:00.000Z,Listed for rent,2014-03-14T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,13,/homedetails/104-Herald-Pl-Cabot-AR-72023/252206_zpid/,FOR_RENT,155000,"104 Herald Pl, Cabot, AR 72023",104 Herald Pl,1095,1232,1095,https://www.zillow.com/homedetails/104-Herald-Pl-Cabot-AR-72023/252206_zpid/,2026-08-03T00:00:00.000Z,Listed for rent,2024-11-23T00:00:00.000Z,Listing removed,2024-11-14T00:00:00.000Z,Listed for rent,2023-12-28T00:00:00.000Z,Listing removed,2023-11-10T00:00:00.000Z,Price change,2023-10-18T00:00:00.000Z,Listed for rent,2022-04-09T00:00:00.000Z,Listing removed,2022-02-16T00:00:00.000Z,Listed for rent,2019-06-20T00:00:00.000Z,Listing removed,2019-05-08T00:00:00.000Z,Listed for rent,2018-08-24T00:00:00.000Z,Listing removed,2018-08-16T00:00:00.000Z,Price change,2018-08-01T00:00:00.000Z,Listed for rent,2017-12-07T00:00:00.000Z,Listing removed,2017-10-14T00:00:00.000Z,Listed for rent,2013-01-30T00:00:00.000Z,Sold,2008-01-10T00:00:00.000Z,Sold,1988-08-30T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,
3,8,/homedetails/103-E-Scott-St-Carlisle-AR-72024/258138_zpid/,FOR_RENT,75000,"103 E Scott St, Carlisle, AR 72024",103 E Scott St,1300,1556,1300,https://www.zillow.com/homedetails/103-E-Scott-St-Carlisle-AR-72024/258138_zpid/,2026-08-09T00:00:00.000Z,Listed for rent,2025-05-14T00:00:00.000Z,Sold,2025-03-28T00:00:00.000Z,Sold,2024-12-02T00:00:00.000Z,Listed for sale,2014-01-15T00:00:00.000Z,Sold,2013-07-17T00:00:00.000Z,Sold,2013-06-26T00:00:00.000Z,Price change,2013-05-17T00:00:00.000Z,Price change,2013-02-20T00:00:00.000Z,Price change,2013-01-27T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,12,/homedetails/120-E-Palm-St-Lonoke-AR-72086/259816_zpid/,FOR_RENT,50000,"120 E Palm St, Lonoke, AR 72086",120 E Palm St,1250,1502,1250,https://www.zillow.com/homedetails/120-E-Palm-St-Lonoke-AR-72086/259816_zpid/,2026-08-04T00:00:00.000Z,Listed for rent,2026-06-15T00:00:00.000Z,Sold,2026-04-13T00:00:00.000Z,Contingent,2026-01-16T00:00:00.000Z,Listed for sale,2014-06-09T00:00:00.000Z,Sold,2010-09-02T00:00:00.000Z,Sold,2008-01-08T00:00:00.000Z,Sold,1994-10-26T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,16,/homedetails/538-Belcaro-Dr-Kings-Mountain-NC-28086/339891879_zpid/,FOR_RENT,,"538 Belcaro Dr, Kings Mountain, NC 28086",538 Belcaro Dr,2065,1800,2065,https://www.zillow.com/homedetails/538-Belcaro-Dr-Kings-Mountain-NC-28086/339891879_zpid/,2026-08-12T00:00:00.000Z,Price change,2026-07-31T00:00:00.000Z,Listed for rent,2025-08-22T00:00:00.000Z,Listing removed,2025-08-12T00:00:00.000Z,Price change,2025-08-06T00:00:00.000Z,Price change,2025-07-30T00:00:00.000Z,Price change,2025-07-22T00:00:00.000Z,Price change,2025-07-15T00:00:00.000Z,Price change,2025-07-08T00:00:00.000Z,Price change,2025-07-01T00:00:00.000Z,Price change,2025-06-25T00:00:00.000Z,Listed for rent,2025-06-23T00:00:00.000Z,Listing removed,2025-06-17T00:00:00.000Z,Listed for rent,2025-04-17T00:00:00.000Z,Listing removed,2025-04-15T00:00:00.000Z,Price change,2025-03-31T00:00:00.000Z,Listed for rent,2022-08-11T00:00:00.000Z,Listing removed,2022-07-15T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,
3,1,/homedetails/106-Wellshire-Dr-Kings-Mountain-NC-28086/338483288_zpid/,FOR_RENT,297900,"106 Wellshire Dr, Kings Mountain, NC 28086",106 Wellshire Dr,1995,1800,1995,https://www.zillow.com/homedetails/106-Wellshire-Dr-Kings-Mountain-NC-28086/338483288_zpid/,2026-08-15T00:00:00.000Z,Listed for rent,2024-07-22T00:00:00.000Z,Listing removed,2024-07-10T00:00:00.000Z,Price change,2024-06-30T00:00:00.000Z,Listed for rent,2024-04-22T00:00:00.000Z,Listing removed,2024-04-22T00:00:00.000Z,Price change,2024-04-09T00:00:00.000Z,Price change,2024-03-30T00:00:00.000Z,Listed for rent,2021-10-29T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,9,/homedetails/1533-S-Battleground-Ave-Kings-Mountain-NC-28086/464400646_zpid/,FOR_RENT,,"1533 S Battleground Ave, Kings Mountain, NC 28086",1533 S Battleground Ave,1900,1320,1900,https://www.zillow.com/homedetails/1533-S-Battleground-Ave-Kings-Mountain-NC-28086/464400646_zpid/,2026-08-07T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
