listingAddress/full,listingAddress/street,listingAddress/city,listingAddress/state,homeStatus,listingStatus,bedrooms,livingArea,price,listingPrice/amount,daysOnZillow,propertyUrl,hdpUrl,lastSoldPrice,listingPriceHistory/0/date,listingPriceHistory/0/event,listingPriceHistory/1/date,listingPriceHistory/1/event,listingPriceHistory/2/date,listingPriceHistory/2/event,listingPriceHistory/3/date,listingPriceHistory/3/event,listingPriceHistory/4/date,listingPriceHistory/4/event,listingPriceHistory/5/date,listingPriceHistory/5/event,listingPriceHistory/6/date,listingPriceHistory/6/event,listingPriceHistory/7/date,listingPriceHistory/7/event,listingPriceHistory/8/date,listingPriceHistory/8/event,listingPriceHistory/9/date,listingPriceHistory/9/event,listingPriceHistory/10/date,listingPriceHistory/10/event,listingPriceHistory/11/date,listingPriceHistory/11/event,listingPriceHistory/12/date,listingPriceHistory/12/event,listingPriceHistory/13/date,listingPriceHistory/13/event,listingPriceHistory/14/date,listingPriceHistory/14/event,listingPriceHistory/15/date,listingPriceHistory/15/event,listingPriceHistory/16/date,listingPriceHistory/16/event,listingPriceHistory/17/date,listingPriceHistory/17/event,listingPriceHistory/18/date,listingPriceHistory/18/event,listingPriceHistory/19/date,listingPriceHistory/19/event,listingPriceHistory/20/date,listingPriceHistory/20/event,listingPriceHistory/21/date,listingPriceHistory/21/event,listingPriceHistory/22/date,listingPriceHistory/22/event,listingPriceHistory/23/date,listingPriceHistory/23/event,listingPriceHistory/24/date,listingPriceHistory/24/event,listingPriceHistory/25/date,listingPriceHistory/25/event,listingPriceHistory/26/date,listingPriceHistory/26/event,listingPriceHistory/27/date,listingPriceHistory/27/event,listingPriceHistory/28/date,listingPriceHistory/28/event,listingPriceHistory/29/date,listingPriceHistory/29/event
"1909 Capri Dr NE, Huntsville, AL 35811",1909 Capri Dr NE,Huntsville,AL,,forRent,4,2150,,2000,78,https://www.zillow.com/homedetails/1909-Capri-Dr-NE-Huntsville-AL-35811/92123499_zpid/,,145000,2026-08-23T00:00:00.000Z,Price change,2026-07-27T00:00:00.000Z,Price change,2026-07-09T00:00:00.000Z,Listed for rent,2024-03-17T00:00:00.000Z,Listing removed,2023-12-30T00:00:00.000Z,Listed for rent,2017-04-19T00:00:00.000Z,Sold,2017-02-20T00:00:00.000Z,Listed for sale,2016-12-01T00:00:00.000Z,Listing removed,2016-09-07T00:00:00.000Z,Price change,2016-08-08T00:00:00.000Z,Price change,2016-06-30T00:00:00.000Z,Listed for sale,2010-04-20T00:00:00.000Z,Sold,2005-04-29T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"110 Bridgeway Ln, Madison, AL 35758",110 Bridgeway Ln,Madison,AL,,forRent,3,2107,,1995,51,https://www.zillow.com/homedetails/110-Bridgeway-Ln-Madison-AL-35758/92161674_zpid/,,178900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"12040 Meadow Place Ln, Madison, AL 35757",12040 Meadow Place Ln,Madison,AL,,forRent,3,1420,,1795,38,https://www.zillow.com/homedetails/12040-Meadow-Place-Ln-Madison-AL-35757/455102068_zpid/,,,2026-09-18T00:00:00.000Z,Price change,2026-09-15T00:00:00.000Z,Price change,2026-09-02T00:00:00.000Z,Price change,2026-08-24T00:00:00.000Z,Price change,2026-08-17T00:00:00.000Z,Listed for rent,2025-11-19T00:00:00.000Z,Listing removed,2025-10-14T00:00:00.000Z,Listed for rent,2025-10-04T00:00:00.000Z,Listing removed,2025-09-29T00:00:00.000Z,Listed for rent,2025-08-27T00:00:00.000Z,Listing removed,2025-07-16T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"12050 Meadow Place Ln, Madison, AL 35757",12050 Meadow Place Ln,Madison,AL,,forRent,2,1420,,1695,38,https://www.zillow.com/homedetails/12050-Meadow-Place-Ln-Madison-AL-35757/459345360_zpid/,,,2026-09-18T00:00:00.000Z,Price change,2026-09-15T00:00:00.000Z,Price change,2026-09-02T00:00:00.000Z,Price change,2026-08-24T00:00:00.000Z,Price change,2026-08-17T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"12166 Meadow Place Ln, Madison, AL 35757",12166 Meadow Place Ln,Madison,AL,,forRent,,,,,,"https://www.zillow.com/b/12166-meadow-place-ln-madison-al/34.768425,-86.77606_ll/",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"115 Edgestone Dr, Harvest, AL 35749",115 Edgestone Dr,Harvest,AL,,forRent,3,1907,,1865,49,https://www.zillow.com/homedetails/115-Edgestone-Dr-Harvest-AL-35749/309404257_zpid/,,200620,2026-09-12T00:00:00.000Z,Price change,2026-08-12T00:00:00.000Z,Price change,2026-08-10T00:00:00.000Z,Price change,2026-08-06T00:00:00.000Z,Price change,2026-08-04T00:00:00.000Z,Listed for rent,2025-07-27T00:00:00.000Z,Listing removed,2025-07-25T00:00:00.000Z,Listed for rent,2025-07-24T00:00:00.000Z,Listing removed,2025-07-14T00:00:00.000Z,Price change,2025-07-08T00:00:00.000Z,Price change,2025-06-30T00:00:00.000Z,Price change,2025-06-25T00:00:00.000Z,Price change,2025-05-12T00:00:00.000Z,Listed for rent,2023-11-03T00:00:00.000Z,Listing removed,2023-10-04T00:00:00.000Z,Listed for rent,2023-02-27T00:00:00.000Z,Listing removed,2023-01-06T00:00:00.000Z,Price change,2023-01-04T00:00:00.000Z,Listed for rent,2022-09-07T00:00:00.000Z,Listing removed,2022-08-20T00:00:00.000Z,Price change,2022-08-15T00:00:00.000Z,Price change,2022-06-23T00:00:00.000Z,Listed for rent,2021-07-13T00:00:00.000Z,Listing removed,2021-07-05T00:00:00.000Z,Listed for rent,2020-04-26T00:00:00.000Z,Sold,,,,,,,,,,
"130 Wilcot Rd, Meridianville, AL 35759",130 Wilcot Rd,Meridianville,AL,,forRent,4,2349,,2100,15,https://www.zillow.com/homedetails/130-Wilcot-Rd-Meridianville-AL-35759/2061573174_zpid/,,302031,2026-09-09T00:00:00.000Z,Listed for rent,2026-09-09T00:00:00.000Z,Listing removed,2026-08-26T00:00:00.000Z,Listed for rent,2026-08-25T00:00:00.000Z,Listing removed,2026-08-24T00:00:00.000Z,Price change,2026-08-23T00:00:00.000Z,Listing removed,2026-07-27T00:00:00.000Z,Listed for rent,2026-07-25T00:00:00.000Z,Listed for sale,2023-04-28T00:00:00.000Z,Listing removed,2023-04-11T00:00:00.000Z,Price change,2023-03-23T00:00:00.000Z,Price change,2023-02-02T00:00:00.000Z,Listed for rent,2023-02-02T00:00:00.000Z,Listing removed,2023-01-27T00:00:00.000Z,Listed for rent,2023-01-25T00:00:00.000Z,Listing removed,2022-10-27T00:00:00.000Z,Price change,2022-09-14T00:00:00.000Z,Listed for rent,2022-09-02T00:00:00.000Z,Sold,2021-12-08T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,
"3605 Reynolds Cir NW, Huntsville, AL 35810",3605 Reynolds Cir NW,Huntsville,AL,,forRent,3,1350,,1195,27,https://www.zillow.com/homedetails/3605-Reynolds-Cir-NW-Huntsville-AL-35810/92099288_zpid/,,45000,2026-09-22T00:00:00.000Z,Price change,2026-08-28T00:00:00.000Z,Listed for rent,2021-11-15T00:00:00.000Z,Listing removed,2021-11-09T00:00:00.000Z,Listed for rent,2021-10-28T00:00:00.000Z,Listing removed,2021-10-09T00:00:00.000Z,Listed for rent,2020-07-01T00:00:00.000Z,Listing removed,2020-06-29T00:00:00.000Z,Listed for rent,2018-03-21T00:00:00.000Z,Listing removed,2018-02-07T00:00:00.000Z,Price change,2018-01-24T00:00:00.000Z,Listed for rent,2016-05-31T00:00:00.000Z,Sold,2016-01-20T00:00:00.000Z,Price change,2015-10-28T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2810 Hillsboro Rd SW, Huntsville, AL 35805",2810 Hillsboro Rd SW,Huntsville,AL,,forRent,3,1585,,1645,83,https://www.zillow.com/homedetails/2810-Hillsboro-Rd-SW-Huntsville-AL-35805/92087493_zpid/,,181000,2026-08-21T00:00:00.000Z,Price change,2026-07-03T00:00:00.000Z,Listed for rent,2022-02-28T00:00:00.000Z,Sold,2022-01-23T00:00:00.000Z,Pending sale,2022-01-17T00:00:00.000Z,Listed for sale,2022-01-13T00:00:00.000Z,Listing removed,2021-12-24T00:00:00.000Z,Pending sale,2021-12-20T00:00:00.000Z,Listed for sale,2021-12-14T00:00:00.000Z,Contingent,2021-12-13T00:00:00.000Z,Listed for sale,2021-06-02T00:00:00.000Z,Sold,2017-08-29T00:00:00.000Z,Sold,2011-06-22T00:00:00.000Z,Sold,2011-02-17T00:00:00.000Z,Price change,2010-10-29T00:00:00.000Z,Price change,2010-09-24T00:00:00.000Z,Listed for sale,2010-05-14T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,
"12122 Meadow Place Ln, Madison, AL 35757",12122 Meadow Place Ln,Madison,AL,,forRent,3,1420,,1795,6,https://www.zillow.com/homedetails/12122-Meadow-Place-Ln-Madison-AL-35757/459344713_zpid/,,,2026-09-18T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3612 Fairview St SW, Huntsville, AL 35805",3612 Fairview St SW,Huntsville,AL,,forRent,1,1000,,1100,38,https://www.zillow.com/homedetails/3612-Fairview-St-SW-Huntsville-AL-35805/2102273949_zpid/,,130000,2026-08-17T00:00:00.000Z,Listed for rent,2025-05-30T00:00:00.000Z,Listing removed,2025-03-19T00:00:00.000Z,Listed for rent,2021-05-27T00:00:00.000Z,Sold,2016-06-22T00:00:00.000Z,Listing removed,2015-05-18T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"127 Bullpen Aly, Madison, AL 35758",127 Bullpen Aly,Madison,AL,,forRent,3,1829,,2495,56,https://www.zillow.com/homedetails/127-Bullpen-Aly-Madison-AL-35758/464244857_zpid/,,,2026-07-30T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"107 Ann Bradley Dr, Huntsville, AL 35811",107 Ann Bradley Dr,Huntsville,AL,,forRent,3,1352,,1500,29,https://www.zillow.com/homedetails/107-Ann-Bradley-Dr-Huntsville-AL-35811/92141454_zpid/,,152000,2026-09-15T00:00:00.000Z,Price change,2026-08-27T00:00:00.000Z,Listed for rent,2026-08-20T00:00:00.000Z,Listing removed,2026-07-08T00:00:00.000Z,Listed for rent,2025-02-18T00:00:00.000Z,Listing removed,2025-01-28T00:00:00.000Z,Listed for rent,2020-03-28T00:00:00.000Z,Listing removed,2020-03-20T00:00:00.000Z,Sold,2020-03-19T00:00:00.000Z,Listed for rent,2020-02-27T00:00:00.000Z,Listed for sale,2017-03-24T00:00:00.000Z,Sold,2005-11-30T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2303 Hammonds Ave NW, Huntsville, AL 35816",2303 Hammonds Ave NW,Huntsville,AL,,forRent,3,1289,,1300,9,https://www.zillow.com/homedetails/2303-Hammonds-Ave-NW-Huntsville-AL-35816/92101692_zpid/,,100000,2026-09-16T00:00:00.000Z,Listed for rent,2021-10-18T00:00:00.000Z,Listing removed,2021-10-13T00:00:00.000Z,Listed for rent,2021-09-08T00:00:00.000Z,Sold,2021-08-26T00:00:00.000Z,Pending sale,2021-08-25T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"178 Sarah Jane Dr, Madison, AL 35757",178 Sarah Jane Dr,Madison,AL,,forRent,4,2672,,2500,29,https://www.zillow.com/homedetails/178-Sarah-Jane-Dr-Madison-AL-35757/109365028_zpid/,,375000,2026-08-27T00:00:00.000Z,Listed for rent,2025-07-22T00:00:00.000Z,Listing removed,2025-06-19T00:00:00.000Z,Listed for rent,2022-06-24T00:00:00.000Z,Listing removed,2022-06-17T00:00:00.000Z,Listed for rent,2022-05-05T00:00:00.000Z,Sold,2022-04-13T00:00:00.000Z,Pending sale,2022-04-11T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"7467 Chaco St SE, Owens Cross Roads, AL 35763",7467 Chaco St SE,Owens Cross Roads,AL,,forRent,3,2306,,2100,29,https://www.zillow.com/homedetails/7467-Chaco-St-SE-Owens-Cross-Roads-AL-35763/249968520_zpid/,,260000,2026-09-21T00:00:00.000Z,Price change,2026-09-08T00:00:00.000Z,Price change,2026-08-26T00:00:00.000Z,Listed for rent,2019-11-22T00:00:00.000Z,Sold,2019-10-19T00:00:00.000Z,Listed for sale,2017-10-10T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3907 Memorial Pkwy NW, Huntsville, AL 35810",3907 Memorial Pkwy NW,Huntsville,AL,,forRent,4,1480,,1600,51,https://www.zillow.com/homedetails/3907-Memorial-Pkwy-NW-Huntsville-AL-35810/464337474_zpid/,,,2026-08-04T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3035 Holiday Dr SW, Huntsville, AL 35805",3035 Holiday Dr SW,Huntsville,AL,,forRent,4,1253,,1495,17,https://www.zillow.com/homedetails/3035-Holiday-Dr-SW-Huntsville-AL-35805/92164895_zpid/,,160000,2026-09-07T00:00:00.000Z,Listed for rent,2025-08-13T00:00:00.000Z,Listing removed,2025-08-07T00:00:00.000Z,Price change,2025-07-10T00:00:00.000Z,Price change,2025-05-28T00:00:00.000Z,Price change,2025-04-23T00:00:00.000Z,Price change,2025-03-26T00:00:00.000Z,Price change,2025-02-14T00:00:00.000Z,Listed for rent,2022-01-31T00:00:00.000Z,Listing removed,2021-12-22T00:00:00.000Z,Sold,2021-12-08T00:00:00.000Z,Listed for rent,2021-11-17T00:00:00.000Z,Pending sale,2021-11-11T00:00:00.000Z,Listed for sale,2021-08-25T00:00:00.000Z,Sold,2018-06-28T00:00:00.000Z,Sold,2018-05-29T00:00:00.000Z,Pending sale,2018-05-04T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,
"2525 Clovis Rd SW, Huntsville, AL 35803",2525 Clovis Rd SW,Huntsville,AL,,forRent,3,1270,,1595,36,https://www.zillow.com/homedetails/2525-Clovis-Rd-SW-Huntsville-AL-35803/92149604_zpid/,,205500,2026-08-27T00:00:00.000Z,Price change,2026-08-20T00:00:00.000Z,Listed for rent,2025-07-06T00:00:00.000Z,Listing removed,2025-06-10T00:00:00.000Z,Listed for rent,2022-03-17T00:00:00.000Z,Listing removed,2022-03-04T00:00:00.000Z,Listed for rent,2021-10-25T00:00:00.000Z,Sold,2021-05-17T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"158 Depot St, New Market, AL 35761",158 Depot St,New Market,AL,,forRent,2,800,,1100,22,https://www.zillow.com/homedetails/158-Depot-St-New-Market-AL-35761/92101360_zpid/,,20800,2026-09-02T00:00:00.000Z,Listed for rent,2025-03-17T00:00:00.000Z,Listing removed,2025-01-11T00:00:00.000Z,Price change,2025-01-03T00:00:00.000Z,Price change,2024-11-01T00:00:00.000Z,Listed for rent,2024-02-26T00:00:00.000Z,Listing removed,2024-02-08T00:00:00.000Z,Listed for rent,2020-01-30T00:00:00.000Z,Listing removed,2020-01-08T00:00:00.000Z,Listed for rent,2018-11-15T00:00:00.000Z,Listing removed,2018-11-07T00:00:00.000Z,Listed for rent,2018-01-10T00:00:00.000Z,Listing removed,2017-12-12T00:00:00.000Z,Listed for rent,2017-04-17T00:00:00.000Z,Sold,2014-12-19T00:00:00.000Z,Sold,2012-06-04T00:00:00.000Z,Listing removed,2012-02-15T00:00:00.000Z,Price change,2011-12-03T00:00:00.000Z,Listed for sale,2011-08-05T00:00:00.000Z,Listing removed,2011-02-11T00:00:00.000Z,Listed for sale,2007-05-24T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,
"2 Youpon Dr SW, Huntsville, AL 35824",2 Youpon Dr SW,Huntsville,AL,,forRent,4,3190,,3000,8,https://www.zillow.com/homedetails/2-Youpon-Dr-SW-Huntsville-AL-35824/109491366_zpid/,,512500,2026-09-16T00:00:00.000Z,Listed for rent,2022-05-18T00:00:00.000Z,Sold,2022-04-11T00:00:00.000Z,Contingent,2022-04-08T00:00:00.000Z,Listed for sale,2017-07-31T00:00:00.000Z,Sold,2017-05-13T00:00:00.000Z,Listed for sale,2014-09-30T00:00:00.000Z,Sold,2013-09-20T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1000 Lowell Dr SE, Huntsville, AL 35801",1000 Lowell Dr SE,Huntsville,AL,,forRent,3,1100,,1850,52,https://www.zillow.com/homedetails/1000-Lowell-Dr-SE-Huntsville-AL-35801/92111237_zpid/,,,2026-08-03T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"155 Jude Ln, Hazel Green, AL 35750",155 Jude Ln,Hazel Green,AL,,forRent,3,1740,,1795,9,https://www.zillow.com/homedetails/155-Jude-Ln-Hazel-Green-AL-35750/447540336_zpid/,,245719,2026-09-15T00:00:00.000Z,Listed for rent,2025-08-18T00:00:00.000Z,Listing removed,2025-07-01T00:00:00.000Z,Price change,2025-05-27T00:00:00.000Z,Price change,2025-04-30T00:00:00.000Z,Sold,2025-04-22T00:00:00.000Z,Listed for rent,2025-04-02T00:00:00.000Z,Pending sale,2025-03-24T00:00:00.000Z,Price change,2025-03-11T00:00:00.000Z,Price change,2025-02-19T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4003 Gunnison Ln NW, Huntsville, AL 35810",4003 Gunnison Ln NW,Huntsville,AL,,forRent,4,1819,,1800,21,https://www.zillow.com/homedetails/4003-Gunnison-Ln-NW-Huntsville-AL-35810/92162596_zpid/,,172500,2026-09-04T00:00:00.000Z,Listed for rent,2024-09-12T00:00:00.000Z,Listing removed,2024-07-12T00:00:00.000Z,Listed for rent,2023-04-06T00:00:00.000Z,Sold,2023-03-13T00:00:00.000Z,Pending sale,2023-03-06T00:00:00.000Z,Listed for sale,2022-05-24T00:00:00.000Z,Sold,2015-01-21T00:00:00.000Z,Listing removed,2014-12-08T00:00:00.000Z,Price change,2014-09-26T00:00:00.000Z,Listed for rent,2014-09-19T00:00:00.000Z,Listing removed,2014-08-02T00:00:00.000Z,Listed for sale,2014-06-10T00:00:00.000Z,Listing removed,2014-05-02T00:00:00.000Z,Price change,2014-01-11T00:00:00.000Z,Price change,2013-12-10T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"161 NW Raspberry Way, Madison, AL 35757",161 NW Raspberry Way,Madison,AL,,forRent,3,1524,,1550,16,https://www.zillow.com/homedetails/161-NW-Raspberry-Way-Madison-AL-35757/463302031_zpid/,,,2026-09-08T00:00:00.000Z,Listed for rent,2026-06-19T00:00:00.000Z,Listing removed,2026-06-17T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2522 Garden Park Dr NW, Huntsville, AL 35810",2522 Garden Park Dr NW,Huntsville,AL,,forRent,3,1437,,1800,20,https://www.zillow.com/homedetails/2522-Garden-Park-Dr-NW-Huntsville-AL-35810/92077297_zpid/,,240000,2026-09-04T00:00:00.000Z,Listed for rent,2023-12-28T00:00:00.000Z,Sold,2023-12-12T00:00:00.000Z,Pending sale,2023-12-11T00:00:00.000Z,Listed for sale,2023-09-14T00:00:00.000Z,Listing removed,2023-09-01T00:00:00.000Z,Listed for sale,2023-08-02T00:00:00.000Z,Pending sale,2023-07-31T00:00:00.000Z,Price change,2023-07-20T00:00:00.000Z,Price change,2023-07-13T00:00:00.000Z,Price change,2023-06-30T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2220 Viscount Dr NW, Huntsville, AL 35810",2220 Viscount Dr NW,Huntsville,AL,,forRent,4,1285,,1995,31,https://www.zillow.com/homedetails/2220-Viscount-Dr-NW-Huntsville-AL-35810/92079763_zpid/,,84500,2026-08-24T00:00:00.000Z,Listed for rent,2025-06-03T00:00:00.000Z,Listing removed,2025-05-16T00:00:00.000Z,Listed for rent,2024-04-19T00:00:00.000Z,Listing removed,2024-04-02T00:00:00.000Z,Pending sale,2024-03-30T00:00:00.000Z,Listed for sale,2023-11-13T00:00:00.000Z,Listing removed,2023-10-02T00:00:00.000Z,Price change,2023-09-20T00:00:00.000Z,Listed for sale,2023-08-31T00:00:00.000Z,Listing removed,2023-08-21T00:00:00.000Z,Listed for sale,2019-04-13T00:00:00.000Z,Sold,2008-10-02T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"(Undisclosed Address), Huntsville, AL 35806",(Undisclosed Address),Huntsville,AL,,forRent,2,1107,,2731,160,https://www.zillow.com/homedetails/Huntsville-AL-35806/461769016_zpid/,,,2026-09-21T00:00:00.000Z,Price change,2026-09-20T00:00:00.000Z,Price change,2026-09-18T00:00:00.000Z,Price change,2026-09-17T00:00:00.000Z,Price change,2026-09-15T00:00:00.000Z,Price change,2026-09-14T00:00:00.000Z,Price change,2026-09-12T00:00:00.000Z,Price change,2026-09-11T00:00:00.000Z,Price change,2026-09-09T00:00:00.000Z,Price change,2026-09-08T00:00:00.000Z,Price change,2026-09-03T00:00:00.000Z,Price change,2026-09-02T00:00:00.000Z,Price change,2026-08-28T00:00:00.000Z,Price change,2026-08-27T00:00:00.000Z,Price change,2026-08-26T00:00:00.000Z,Price change,2026-08-24T00:00:00.000Z,Price change,2026-08-22T00:00:00.000Z,Price change,2026-08-21T00:00:00.000Z,Price change,2026-08-17T00:00:00.000Z,Price change,2026-08-15T00:00:00.000Z,Price change,2026-08-13T00:00:00.000Z,Price change,2026-08-12T00:00:00.000Z,Price change,2026-08-10T00:00:00.000Z,Price change,2026-08-09T00:00:00.000Z,Price change,2026-08-07T00:00:00.000Z,Listed for rent,,,,,,,,,,
"184 Harold Murphy Dr, Madison, AL 35756",184 Harold Murphy Dr,Madison,AL,,forRent,3,1317,,1695,16,https://www.zillow.com/homedetails/184-Harold-Murphy-Dr-Madison-AL-35756/113198304_zpid/,,149300,2026-09-08T00:00:00.000Z,Listed for rent,2020-08-01T00:00:00.000Z,Listing removed,2020-06-30T00:00:00.000Z,Listed for rent,2019-06-04T00:00:00.000Z,Listing removed,2019-05-07T00:00:00.000Z,Listed for rent,2019-04-30T00:00:00.000Z,Sold,2019-03-08T00:00:00.000Z,Listed for sale,2017-11-14T00:00:00.000Z,Sold,2017-09-26T00:00:00.000Z,Listed for sale,2017-08-21T00:00:00.000Z,Sold,2015-06-05T00:00:00.000Z,Listing removed,2013-02-12T00:00:00.000Z,Listed for sale,2012-07-02T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"512 Summer Cove Cir, Madison, AL 35757",512 Summer Cove Cir,Madison,AL,,forRent,4,3000,,2650,10,https://www.zillow.com/homedetails/512-Summer-Cove-Cir-Madison-AL-35757/444689433_zpid/,,257108,2026-09-14T00:00:00.000Z,Listed for rent,2018-04-09T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2411 Oakwood Ave NE, Huntsville, AL 35811",2411 Oakwood Ave NE,Huntsville,AL,,forRent,4,2512,,2250,30,https://www.zillow.com/homedetails/2411-Oakwood-Ave-NE-Huntsville-AL-35811/92115571_zpid/,,315000,2026-09-13T00:00:00.000Z,Price change,2026-08-31T00:00:00.000Z,Price change,2026-08-25T00:00:00.000Z,Listed for rent,2025-07-08T00:00:00.000Z,Listing removed,2025-05-02T00:00:00.000Z,Listed for rent,2024-01-26T00:00:00.000Z,Listing removed,2023-11-29T00:00:00.000Z,Listed for rent,2023-11-20T00:00:00.000Z,Listing removed,2023-11-04T00:00:00.000Z,Price change,2023-09-22T00:00:00.000Z,Listed for rent,2021-08-10T00:00:00.000Z,Listing removed,2021-07-20T00:00:00.000Z,Price change,2021-07-09T00:00:00.000Z,Price change,2021-06-30T00:00:00.000Z,Price change,2021-05-21T00:00:00.000Z,Listed for rent,2020-12-31T00:00:00.000Z,Sold,2020-09-21T00:00:00.000Z,Listing removed,2020-09-09T00:00:00.000Z,Listed for sale,2015-03-13T00:00:00.000Z,Sold,2014-11-01T00:00:00.000Z,Price change,2014-08-10T00:00:00.000Z,Listed for sale,2012-03-30T00:00:00.000Z,Sold,2011-08-18T00:00:00.000Z,Listed for sale,2005-09-19T00:00:00.000Z,Sold,,,,,,,,,,,,
"2408 Springhill Rd NW, Huntsville, AL 35810",2408 Springhill Rd NW,Huntsville,AL,,forRent,3,1025,,1300,36,https://www.zillow.com/homedetails/2408-Springhill-Rd-NW-Huntsville-AL-35810/92165213_zpid/,,113000,2026-08-20T00:00:00.000Z,Listed for rent,2026-08-20T00:00:00.000Z,Listing removed,2026-07-17T00:00:00.000Z,Listed for rent,2023-06-07T00:00:00.000Z,Listing removed,2023-05-30T00:00:00.000Z,Listed for rent,2023-05-30T00:00:00.000Z,Listing removed,2023-05-15T00:00:00.000Z,Listed for rent,2022-08-30T00:00:00.000Z,Sold,2022-07-25T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"159 Susan Lynn Dr, Hazel Green, AL 35750",159 Susan Lynn Dr,Hazel Green,AL,,forRent,,,,,,https://www.zillow.com/b/159-susan-lynn-dr-hazel-green-al-CgstJw/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"161 Raspberry Way, Madison, AL 35757",161 Raspberry Way,Madison,AL,,forRent,3,1524,,1550,16,https://www.zillow.com/homedetails/161-Raspberry-Way-Madison-AL-35757/92181022_zpid/,,140000,2026-09-08T00:00:00.000Z,Listed for rent,2026-06-19T00:00:00.000Z,Listing removed,2026-06-17T00:00:00.000Z,Listed for rent,2024-09-25T00:00:00.000Z,Listing removed,2024-09-10T00:00:00.000Z,Price change,2024-07-05T00:00:00.000Z,Listed for rent,2018-12-18T00:00:00.000Z,Listing removed,2018-10-05T00:00:00.000Z,Listed for rent,2018-09-26T00:00:00.000Z,Sold,2018-08-02T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
